"sicbl_vintage","sicbl_code","sicbl_nhs_code","sicbl_name","icb_code","icb_name","index","index_label","scale","avg_score","weight_pop","n_lsoa","mhclg_comparison_available"
2026,"E38000258","15E","NHS Birmingham and Solihull ICB - 15E","E54000055","NHS Birmingham and Solihull Integrated Care Board","barriers","Barriers to Housing and Services","exponential_0_100",20.409935,1372005,793,TRUE
2026,"E38000259","D2P2L","NHS Black Country ICB - D2P2L","E54000062","NHS Black Country Integrated Care Board","barriers","Barriers to Housing and Services","exponential_0_100",18.328466,1223619,723,TRUE
2026,"E38000260","06H","NHS Central East ICB - 06H","E54000065","NHS Central East Integrated Care Board","barriers","Barriers to Housing and Services","exponential_0_100",24.567974,928260,527,TRUE
2026,"E38000261","15M","NHS Derby and Derbyshire ICB - 15M","E54000058","NHS Derby and Derbyshire Integrated Care Board","barriers","Barriers to Housing and Services","exponential_0_100",17.322823,1067075,651,TRUE
2026,"E38000262","78H","NHS Northamptonshire ICB - 78H","E54000059","NHS Northamptonshire Integrated Care Board","barriers","Barriers to Housing and Services","exponential_0_100",20.68618,792755,443,TRUE
2026,"E38000263","01Y","NHS Greater Manchester ICB - 01Y","E54000057","NHS Greater Manchester Integrated Care Board","barriers","Barriers to Housing and Services","exponential_0_100",20.916418,232806,142,TRUE
2026,"E38000265","70F","NHS Surrey and Sussex ICB - 70F","E54000069","NHS Surrey and Sussex Integrated Care Board","barriers","Barriers to Housing and Services","exponential_0_100",23.488989,892807,532,TRUE
2026,"E38000266","D9Y0V","NHS Hampshire and Isle of Wight ICB - D9Y0V","E54000067","NHS Hampshire and Isle of Wight Integrated Care Board","barriers","Barriers to Housing and Services","exponential_0_100",21.181905,1810187,1106,TRUE
2026,"E38000267","92A","NHS Surrey and Sussex ICB - 92A","E54000069","NHS Surrey and Sussex Integrated Care Board","barriers","Barriers to Housing and Services","exponential_0_100",19.478842,1217048,719,TRUE
2026,"E38000268","U2G6B","NHS Thames Valley ICB - U2G6B","E54000070","NHS Thames Valley Integrated Care Board","barriers","Barriers to Housing and Services","exponential_0_100",26.336183,441286,255,TRUE
2026,"E38000006","02P","NHS South Yorkshire ICB - 02P","E54000061","NHS South Yorkshire Integrated Care Board","living_env","Living Environment","exponential_0_100",16.047202,246448,148,TRUE
2026,"E38000007","99E","NHS Essex ICB - 99E","E54000066","NHS Essex Integrated Care Board","living_env","Living Environment","exponential_0_100",11.593694,266158,160,TRUE
2026,"E38000008","02Q","NHS Nottingham and Nottinghamshire ICB - 02Q","E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board","living_env","Living Environment","exponential_0_100",18.656134,119985,69,TRUE
2026,"E38000014","00Q","NHS Lancashire and South Cumbria ICB - 00Q","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","living_env","Living Environment","exponential_0_100",33.580692,155823,91,TRUE
2026,"E38000015","00R","NHS Lancashire and South Cumbria ICB - 00R","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","living_env","Living Environment","exponential_0_100",37.754248,141648,94,TRUE
2026,"E38000016","00T","NHS Greater Manchester ICB - 00T","E54000057","NHS Greater Manchester Integrated Care Board","living_env","Living Environment","exponential_0_100",27.01758,299153,177,TRUE
2026,"E38000021","09D","NHS Surrey and Sussex ICB - 09D","E54000069","NHS Surrey and Sussex Integrated Care Board","living_env","Living Environment","exponential_0_100",24.669761,278370,165,TRUE
2026,"E38000024","00V","NHS Greater Manchester ICB - 00V","E54000057","NHS Greater Manchester Integrated Care Board","living_env","Living Environment","exponential_0_100",26.97974,194590,120,TRUE
2026,"E38000025","02T","NHS West Yorkshire ICB - 02T","E54000054","NHS West Yorkshire Integrated Care Board","living_env","Living Environment","exponential_0_100",38.340601,207660,129,TRUE
2026,"E38000028","04Y","NHS Staffordshire and Stoke-on-Trent ICB - 04Y","E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","living_env","Living Environment","exponential_0_100",11.57768,137724,84,TRUE
2026,"E38000030","99F","NHS Essex ICB - 99F","E54000066","NHS Essex Integrated Care Board","living_env","Living Environment","exponential_0_100",12.938441,176938,110,TRUE
2026,"E38000034","00X","NHS Lancashire and South Cumbria ICB - 00X","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","living_env","Living Environment","exponential_0_100",17.5614,180486,107,TRUE
2026,"E38000044","02X","NHS South Yorkshire ICB - 02X","E54000061","NHS South Yorkshire Integrated Care Board","living_env","Living Environment","exponential_0_100",18.144541,310964,199,TRUE
2026,"E38000045","11J","NHS Dorset ICB - 11J","E54000041","NHS Dorset Integrated Care Board","living_env","Living Environment","exponential_0_100",17.1071,785932,463,TRUE
2026,"E38000049","06K","NHS Central East ICB - 06K","E54000065","NHS Central East Integrated Care Board","living_env","Living Environment","exponential_0_100",13.642206,574368,342,TRUE
2026,"E38000050","01A","NHS Lancashire and South Cumbria ICB - 01A","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","living_env","Living Environment","exponential_0_100",40.154023,397304,244,TRUE
2026,"E38000051","03W","NHS Leicester, Leicestershire and Rutland ICB - 03W","E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board","living_env","Living Environment","exponential_0_100",14.050625,350667,200,TRUE
2026,"E38000052","02Y","NHS Humber and North Yorkshire ICB - 02Y","E54000051","NHS Humber and North Yorkshire Integrated Care Board","living_env","Living Environment","exponential_0_100",18.811259,321763,199,TRUE
2026,"E38000053","05D","NHS Staffordshire and Stoke-on-Trent ICB - 05D","E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","living_env","Living Environment","exponential_0_100",18.763436,136573,78,TRUE
2026,"E38000062","11M","NHS Gloucestershire ICB - 11M","E54000043","NHS Gloucestershire Integrated Care Board","living_env","Living Environment","exponential_0_100",18.957449,652666,393,TRUE
2026,"E38000068","01F","NHS Cheshire and Merseyside ICB - 01F","E54000008","NHS Cheshire and Merseyside Integrated Care Board","living_env","Living Environment","exponential_0_100",16.189923,129008,80,TRUE
2026,"E38000079","06N","NHS Central East ICB - 06N","E54000065","NHS Central East Integrated Care Board","living_env","Living Environment","exponential_0_100",15.507475,610224,360,TRUE
2026,"E38000080","01D","NHS Greater Manchester ICB - 01D","E54000057","NHS Greater Manchester Integrated Care Board","living_env","Living Environment","exponential_0_100",23.509524,226950,135,TRUE
2026,"E38000085","03F","NHS Humber and North Yorkshire ICB - 03F","E54000051","NHS Humber and North Yorkshire Integrated Care Board","living_env","Living Environment","exponential_0_100",23.629203,268677,168,TRUE
2026,"E38000086","06L","NHS Norfolk and Suffolk ICB - 06L","E54000068","NHS Norfolk and Suffolk Integrated Care Board","living_env","Living Environment","exponential_0_100",20.672138,414577,240,TRUE
2026,"E38000089","11N","NHS Cornwall and the Isles of Scilly ICB - 11N","E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board","living_env","Living Environment","exponential_0_100",31.71942,577813,337,TRUE
2026,"E38000091","01J","NHS Cheshire and Merseyside ICB - 01J","E54000008","NHS Cheshire and Merseyside Integrated Care Board","living_env","Living Environment","exponential_0_100",13.129645,157107,100,TRUE
2026,"E38000097","04C","NHS Leicester, Leicestershire and Rutland ICB - 04C","E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board","living_env","Living Environment","exponential_0_100",32.409578,372495,200,TRUE
2026,"E38000101","99A","NHS Cheshire and Merseyside ICB - 99A","E54000008","NHS Cheshire and Merseyside Integrated Care Board","living_env","Living Environment","exponential_0_100",31.005732,495849,302,TRUE
2026,"E38000106","06Q","NHS Essex ICB - 06Q","E54000066","NHS Essex Integrated Care Board","living_env","Living Environment","exponential_0_100",16.011755,408587,242,TRUE
2026,"E38000117","06T","NHS Essex ICB - 06T","E54000066","NHS Essex Integrated Care Board","living_env","Living Environment","exponential_0_100",16.948569,346048,206,TRUE
2026,"E38000119","03H","NHS Humber and North Yorkshire ICB - 03H","E54000051","NHS Humber and North Yorkshire Integrated Care Board","living_env","Living Environment","exponential_0_100",22.212781,157745,107,TRUE
2026,"E38000122","03K","NHS Humber and North Yorkshire ICB - 03K","E54000051","NHS Humber and North Yorkshire Integrated Care Board","living_env","Living Environment","exponential_0_100",15.4464,170085,103,TRUE
2026,"E38000126","05G","NHS Staffordshire and Stoke-on-Trent ICB - 05G","E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","living_env","Living Environment","exponential_0_100",20.736004,213258,134,TRUE
2026,"E38000127","99C","NHS North East and North Cumbria ICB - 99C","E54000050","NHS North East and North Cumbria Integrated Care Board","living_env","Living Environment","exponential_0_100",18.077692,210512,133,TRUE
2026,"E38000130","00L","NHS North East and North Cumbria ICB - 00L","E54000050","NHS North East and North Cumbria Integrated Care Board","living_env","Living Environment","exponential_0_100",18.36111,324286,200,TRUE
2026,"E38000135","00Y","NHS Greater Manchester ICB - 00Y","E54000057","NHS Greater Manchester Integrated Care Board","living_env","Living Environment","exponential_0_100",32.762523,243993,142,TRUE
2026,"E38000136","10Q","NHS Thames Valley ICB - 10Q","E54000070","NHS Thames Valley Integrated Care Board","living_env","Living Environment","exponential_0_100",13.55813,720757,419,TRUE
2026,"E38000137","10R","NHS Hampshire and Isle of Wight ICB - 10R","E54000067","NHS Hampshire and Isle of Wight Integrated Care Board","living_env","Living Environment","exponential_0_100",28.961832,208949,125,TRUE
2026,"E38000141","03L","NHS South Yorkshire ICB - 03L","E54000061","NHS South Yorkshire Integrated Care Board","living_env","Living Environment","exponential_0_100",15.840658,268267,170,TRUE
2026,"E38000143","01G","NHS Greater Manchester ICB - 01G","E54000057","NHS Greater Manchester Integrated Care Board","living_env","Living Environment","exponential_0_100",25.453552,278867,161,TRUE
2026,"E38000146","03N","NHS South Yorkshire ICB - 03N","E54000061","NHS South Yorkshire Integrated Care Board","living_env","Living Environment","exponential_0_100",23.203012,564702,343,TRUE
2026,"E38000150","11X","NHS Somerset ICB - 11X","E54000038","NHS Somerset Integrated Care Board","living_env","Living Environment","exponential_0_100",21.460551,577091,339,TRUE
2026,"E38000153","05Q","NHS Staffordshire and Stoke-on-Trent ICB - 05Q","E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","living_env","Living Environment","exponential_0_100",11.855814,231478,140,TRUE
2026,"E38000161","01T","NHS Cheshire and Merseyside ICB - 01T","E54000008","NHS Cheshire and Merseyside Integrated Care Board","living_env","Living Environment","exponential_0_100",25.894244,163734,112,TRUE
2026,"E38000163","00N","NHS North East and North Cumbria ICB - 00N","E54000050","NHS North East and North Cumbria Integrated Care Board","living_env","Living Environment","exponential_0_100",18.949732,148608,103,TRUE
2026,"E38000168","99G","NHS Essex ICB - 99G","E54000066","NHS Essex Integrated Care Board","living_env","Living Environment","exponential_0_100",26.247569,180884,108,TRUE
2026,"E38000170","01V","NHS Cheshire and Merseyside ICB - 01V","E54000008","NHS Cheshire and Merseyside Integrated Care Board","living_env","Living Environment","exponential_0_100",22.461457,117305,79,TRUE
2026,"E38000172","01X","NHS Cheshire and Merseyside ICB - 01X","E54000008","NHS Cheshire and Merseyside Integrated Care Board","living_env","Living Environment","exponential_0_100",20.526938,184728,121,TRUE
2026,"E38000173","05V","NHS Staffordshire and Stoke-on-Trent ICB - 05V","E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","living_env","Living Environment","exponential_0_100",15.366408,159211,93,TRUE
2026,"E38000174","01W","NHS Greater Manchester ICB - 01W","E54000057","NHS Greater Manchester Integrated Care Board","living_env","Living Environment","exponential_0_100",23.567932,297191,191,TRUE
2026,"E38000175","05W","NHS Staffordshire and Stoke-on-Trent ICB - 05W","E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","living_env","Living Environment","exponential_0_100",24.002343,268058,168,TRUE
2026,"E38000176","00P","NHS North East and North Cumbria ICB - 00P","E54000050","NHS North East and North Cumbria Integrated Care Board","living_env","Living Environment","exponential_0_100",20.474745,277512,185,TRUE
2026,"E38000185","07G","NHS Essex ICB - 07G","E54000066","NHS Essex Integrated Care Board","living_env","Living Environment","exponential_0_100",15.328149,176788,100,TRUE
2026,"E38000187","02A","NHS Greater Manchester ICB - 02A","E54000057","NHS Greater Manchester Integrated Care Board","living_env","Living Environment","exponential_0_100",24.068751,236651,139,TRUE
2026,"E38000188","03Q","NHS Humber and North Yorkshire ICB - 03Q","E54000051","NHS Humber and North Yorkshire Integrated Care Board","living_env","Living Environment","exponential_0_100",17.453843,364227,212,TRUE
2026,"E38000190","03R","NHS West Yorkshire ICB - 03R","E54000054","NHS West Yorkshire Integrated Care Board","living_env","Living Environment","exponential_0_100",17.320371,356978,215,TRUE
2026,"E38000194","02E","NHS Cheshire and Merseyside ICB - 02E","E54000008","NHS Cheshire and Merseyside Integrated Care Board","living_env","Living Environment","exponential_0_100",16.742196,211797,132,TRUE
2026,"E38000197","07H","NHS Essex ICB - 07H","E54000066","NHS Essex Integrated Care Board","living_env","Living Environment","exponential_0_100",17.043236,322128,185,TRUE
2026,"E38000200","02G","NHS Lancashire and South Cumbria ICB - 02G","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","living_env","Living Environment","exponential_0_100",16.08047,119360,73,TRUE
2026,"E38000201","04V","NHS Leicester, Leicestershire and Rutland ICB - 04V","E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board","living_env","Living Environment","exponential_0_100",13.856263,413498,234,TRUE
2026,"E38000204","07K","NHS Norfolk and Suffolk ICB - 07K","E54000068","NHS Norfolk and Suffolk Integrated Care Board","living_env","Living Environment","exponential_0_100",16.185579,237570,137,TRUE
2026,"E38000205","02H","NHS Greater Manchester ICB - 02H","E54000057","NHS Greater Manchester Integrated Care Board","living_env","Living Environment","exponential_0_100",19.512785,334014,200,TRUE
2026,"E38000208","12F","NHS Cheshire and Merseyside ICB - 12F","E54000008","NHS Cheshire and Merseyside Integrated Care Board","living_env","Living Environment","exponential_0_100",25.898385,322439,209,TRUE
2026,"E38000212","13T","NHS North East and North Cumbria ICB - 13T","E54000050","NHS North East and North Cumbria Integrated Care Board","living_env","Living Environment","exponential_0_100",21.661994,504324,306,TRUE
2026,"E38000215","01H","NHS North East and North Cumbria ICB - 01H","E54000050","NHS North East and North Cumbria Integrated Care Board","living_env","Living Environment","exponential_0_100",27.040475,322409,207,TRUE
2026,"E38000217","14L","NHS Greater Manchester ICB - 14L","E54000057","NHS Greater Manchester Integrated Care Board","living_env","Living Environment","exponential_0_100",28.116141,566778,295,TRUE
2026,"E38000221","15A","NHS Thames Valley ICB - 15A","E54000070","NHS Thames Valley Integrated Care Board","living_env","Living Environment","exponential_0_100",13.920124,519522,302,TRUE
2026,"E38000222","15C","NHS Bristol, North Somerset and South Gloucestershire ICB - 15C","E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","living_env","Living Environment","exponential_0_100",19.814527,993108,581,TRUE
2026,"E38000223","14Y","NHS Thames Valley ICB - 14Y","E54000070","NHS Thames Valley Integrated Care Board","living_env","Living Environment","exponential_0_100",13.538814,563782,335,TRUE
2026,"E38000225","15F","NHS West Yorkshire ICB - 15F","E54000054","NHS West Yorkshire Integrated Care Board","living_env","Living Environment","exponential_0_100",27.087612,820802,488,TRUE
2026,"E38000226","02M","NHS Lancashire and South Cumbria ICB - 02M","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","living_env","Living Environment","exponential_0_100",19.417529,200311,121,TRUE
2026,"E38000227","01E","NHS Lancashire and South Cumbria ICB - 01E","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","living_env","Living Environment","exponential_0_100",23.912316,211900,127,TRUE
2026,"E38000228","01K","NHS Lancashire and South Cumbria ICB - 01K","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","living_env","Living Environment","exponential_0_100",31.244223,331324,203,TRUE
2026,"E38000230","15N","NHS Devon ICB - 15N","E54000037","NHS Devon Integrated Care Board","living_env","Living Environment","exponential_0_100",22.601961,1232580,729,TRUE
2026,"E38000231","92G","NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G","E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","living_env","Living Environment","exponential_0_100",16.993076,954449,569,TRUE
2026,"E38000232","36J","NHS West Yorkshire ICB - 36J","E54000054","NHS West Yorkshire Integrated Care Board","living_env","Living Environment","exponential_0_100",36.096539,604663,342,TRUE
2026,"E38000233","27D","NHS Cheshire and Merseyside ICB - 27D","E54000008","NHS Cheshire and Merseyside Integrated Care Board","living_env","Living Environment","exponential_0_100",17.281459,768386,466,TRUE
2026,"E38000234","84H","NHS North East and North Cumbria ICB - 84H","E54000050","NHS North East and North Cumbria Integrated Care Board","living_env","Living Environment","exponential_0_100",17.638026,527704,330,TRUE
2026,"E38000235","97R","NHS Surrey and Sussex ICB - 97R","E54000069","NHS Surrey and Sussex Integrated Care Board","living_env","Living Environment","exponential_0_100",17.342001,551007,332,TRUE
2026,"E38000236","18C","NHS Herefordshire and Worcestershire ICB - 18C","E54000019","NHS Herefordshire and Worcestershire Integrated Care Board","living_env","Living Environment","exponential_0_100",20.042141,798019,491,TRUE
2026,"E38000237","91Q","NHS Kent and Medway ICB - 91Q","E54000032","NHS Kent and Medway Integrated Care Board","living_env","Living Environment","exponential_0_100",16.741046,1877417,1107,TRUE
2026,"E38000238","71E","NHS Lincolnshire ICB - 71E","E54000013","NHS Lincolnshire Integrated Care Board","living_env","Living Environment","exponential_0_100",18.629596,775864,435,TRUE
2026,"E38000239","26A","NHS Norfolk and Suffolk ICB - 26A","E54000068","NHS Norfolk and Suffolk Integrated Care Board","living_env","Living Environment","exponential_0_100",20.721154,1042267,624,TRUE
2026,"E38000240","93C","NHS West and North London ICB - 93C","E54000071","NHS West and North London Integrated Care Board","living_env","Living Environment","exponential_0_100",33.922196,1417144,806,TRUE
2026,"E38000241","42D","NHS Humber and North Yorkshire ICB - 42D","E54000051","NHS Humber and North Yorkshire Integrated Care Board","living_env","Living Environment","exponential_0_100",26.779241,430525,269,TRUE
2026,"E38000243","52R","NHS Nottingham and Nottinghamshire ICB - 52R","E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board","living_env","Living Environment","exponential_0_100",20.876913,1042493,615,TRUE
2026,"E38000244","72Q","NHS South East London ICB - 72Q","E54000030","NHS South East London Integrated Care Board","living_env","Living Environment","exponential_0_100",30.373603,1796537,1040,TRUE
2026,"E38000245","36L","NHS South West London ICB - 36L","E54000031","NHS South West London Integrated Care Board","living_env","Living Environment","exponential_0_100",30.401086,1511629,878,TRUE
2026,"E38000247","16C","NHS North East and North Cumbria ICB - 16C","E54000050","NHS North East and North Cumbria Integrated Care Board","living_env","Living Environment","exponential_0_100",17.849027,689123,425,TRUE
2026,"E38000249","M1J4Y","NHS Central East ICB - M1J4Y","E54000065","NHS Central East Integrated Care Board","living_env","Living Environment","exponential_0_100",13.904066,1016380,587,TRUE
2026,"E38000251","B2M3M","NHS Coventry and Warwickshire ICB - B2M3M","E54000018","NHS Coventry and Warwickshire Integrated Care Board","living_env","Living Environment","exponential_0_100",20.251968,960602,557,TRUE
2026,"E38000254","X2C4Y","NHS West Yorkshire ICB - X2C4Y","E54000054","NHS West Yorkshire Integrated Care Board","living_env","Living Environment","exponential_0_100",27.731683,437794,260,TRUE
2026,"E38000255","A3A8R","NHS North East London ICB - A3A8R","E54000029","NHS North East London Integrated Care Board","living_env","Living Environment","exponential_0_100",29.965652,2026631,1087,TRUE
2026,"E38000256","W2U3Z","NHS West and North London ICB - W2U3Z","E54000071","NHS West and North London Integrated Care Board","living_env","Living Environment","exponential_0_100",32.97429,2117102,1183,TRUE
2026,"E38000257","M2L0M","NHS Shropshire, Telford and Wrekin ICB - M2L0M","E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board","living_env","Living Environment","exponential_0_100",18.911784,516479,313,TRUE
2026,"E38000258","15E","NHS Birmingham and Solihull ICB - 15E","E54000055","NHS Birmingham and Solihull Integrated Care Board","living_env","Living Environment","exponential_0_100",28.59706,1372005,793,TRUE
2026,"E38000259","D2P2L","NHS Black Country ICB - D2P2L","E54000062","NHS Black Country Integrated Care Board","living_env","Living Environment","exponential_0_100",21.573359,1223619,723,TRUE
2026,"E38000260","06H","NHS Central East ICB - 06H","E54000065","NHS Central East Integrated Care Board","living_env","Living Environment","exponential_0_100",14.268144,928260,527,TRUE
2026,"E38000261","15M","NHS Derby and Derbyshire ICB - 15M","E54000058","NHS Derby and Derbyshire Integrated Care Board","living_env","Living Environment","exponential_0_100",20.707658,1067075,651,TRUE
2026,"E38000262","78H","NHS Northamptonshire ICB - 78H","E54000059","NHS Northamptonshire Integrated Care Board","living_env","Living Environment","exponential_0_100",15.390847,792755,443,TRUE
2026,"E38000263","01Y","NHS Greater Manchester ICB - 01Y","E54000057","NHS Greater Manchester Integrated Care Board","living_env","Living Environment","exponential_0_100",25.016981,232806,142,TRUE
2026,"E38000265","70F","NHS Surrey and Sussex ICB - 70F","E54000069","NHS Surrey and Sussex Integrated Care Board","living_env","Living Environment","exponential_0_100",13.863139,892807,532,TRUE
2026,"E38000266","D9Y0V","NHS Hampshire and Isle of Wight ICB - D9Y0V","E54000067","NHS Hampshire and Isle of Wight Integrated Care Board","living_env","Living Environment","exponential_0_100",12.957464,1810187,1106,TRUE
2026,"E38000267","92A","NHS Surrey and Sussex ICB - 92A","E54000069","NHS Surrey and Sussex Integrated Care Board","living_env","Living Environment","exponential_0_100",14.99981,1217048,719,TRUE
2026,"E38000268","U2G6B","NHS Thames Valley ICB - U2G6B","E54000070","NHS Thames Valley Integrated Care Board","living_env","Living Environment","exponential_0_100",14.333219,441286,255,TRUE
2026,"E38000006","02P","NHS South Yorkshire ICB - 02P","E54000061","NHS South Yorkshire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.434715,45178,148,TRUE
2026,"E38000007","99E","NHS Essex ICB - 99E","E54000066","NHS Essex Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.319299,53839,160,TRUE
2026,"E38000008","02Q","NHS Nottingham and Nottinghamshire ICB - 02Q","E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.365438,20870,69,TRUE
2026,"E38000014","00Q","NHS Lancashire and South Cumbria ICB - 00Q","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.509624,35362,91,TRUE
2026,"E38000015","00R","NHS Lancashire and South Cumbria ICB - 00R","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.550646,25015,94,TRUE
2026,"E38000016","00T","NHS Greater Manchester ICB - 00T","E54000057","NHS Greater Manchester Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.480881,64479,177,TRUE
2026,"E38000021","09D","NHS Surrey and Sussex ICB - 09D","E54000069","NHS Surrey and Sussex Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.318564,41371,165,TRUE
2026,"E38000024","00V","NHS Greater Manchester ICB - 00V","E54000057","NHS Greater Manchester Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.384041,38881,120,TRUE
2026,"E38000025","02T","NHS West Yorkshire ICB - 02T","E54000054","NHS West Yorkshire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.400633,39812,129,TRUE
2026,"E38000028","04Y","NHS Staffordshire and Stoke-on-Trent ICB - 04Y","E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.339521,24419,84,TRUE
2026,"E38000030","99F","NHS Essex ICB - 99F","E54000066","NHS Essex Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.25872,30612,110,TRUE
2026,"E38000034","00X","NHS Lancashire and South Cumbria ICB - 00X","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.274105,32502,107,TRUE
2026,"E38000044","02X","NHS South Yorkshire ICB - 02X","E54000061","NHS South Yorkshire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.4713,57944,199,TRUE
2026,"E38000045","11J","NHS Dorset ICB - 11J","E54000041","NHS Dorset Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.300991,123586,463,TRUE
2026,"E38000049","06K","NHS Central East ICB - 06K","E54000065","NHS Central East Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.274994,111460,342,TRUE
2026,"E38000050","01A","NHS Lancashire and South Cumbria ICB - 01A","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.442337,78778,244,TRUE
2026,"E38000051","03W","NHS Leicester, Leicestershire and Rutland ICB - 03W","E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.225883,62312,200,TRUE
2026,"E38000052","02Y","NHS Humber and North Yorkshire ICB - 02Y","E54000051","NHS Humber and North Yorkshire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.269048,50474,199,TRUE
2026,"E38000053","05D","NHS Staffordshire and Stoke-on-Trent ICB - 05D","E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.341468,25790,78,TRUE
2026,"E38000062","11M","NHS Gloucestershire ICB - 11M","E54000043","NHS Gloucestershire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.265916,114379,393,TRUE
2026,"E38000068","01F","NHS Cheshire and Merseyside ICB - 01F","E54000008","NHS Cheshire and Merseyside Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.433747,24353,80,TRUE
2026,"E38000079","06N","NHS Central East ICB - 06N","E54000065","NHS Central East Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.245777,125771,360,TRUE
2026,"E38000080","01D","NHS Greater Manchester ICB - 01D","E54000057","NHS Greater Manchester Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.493158,49481,135,TRUE
2026,"E38000085","03F","NHS Humber and North Yorkshire ICB - 03F","E54000051","NHS Humber and North Yorkshire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.523516,53493,168,TRUE
2026,"E38000086","06L","NHS Norfolk and Suffolk ICB - 06L","E54000068","NHS Norfolk and Suffolk Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.307715,71071,240,TRUE
2026,"E38000089","11N","NHS Cornwall and the Isles of Scilly ICB - 11N","E54000036","NHS Cornwall and the Isles of Scilly Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.35904,93718,337,TRUE
2026,"E38000091","01J","NHS Cheshire and Merseyside ICB - 01J","E54000008","NHS Cheshire and Merseyside Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.4786,31016,100,TRUE
2026,"E38000097","04C","NHS Leicester, Leicestershire and Rutland ICB - 04C","E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.514009,77855,200,TRUE
2026,"E38000101","99A","NHS Cheshire and Merseyside ICB - 99A","E54000008","NHS Cheshire and Merseyside Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.533167,84519,302,TRUE
2026,"E38000106","06Q","NHS Essex ICB - 06Q","E54000066","NHS Essex Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.262571,74435,242,TRUE
2026,"E38000117","06T","NHS Essex ICB - 06T","E54000066","NHS Essex Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.365834,60720,206,TRUE
2026,"E38000119","03H","NHS Humber and North Yorkshire ICB - 03H","E54000051","NHS Humber and North Yorkshire Integrated Care Board","idaci","IDACI (supplementary)","rate_0_1",0.471849,29325,107,TRUE
